id,title,subject,grade_level,difficulty_level,difficulty_score,topics,question_type,has_mathml,math_complexity,content_quality_score,math_accuracy_score,pedagogical_value_score,accessibility_score,translation_ready,adaptive_learning_ready
5282,'Understanding pH',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9438,'Definition of pH',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
5283,'Definition of pH',mathematics,10,beginner,1,general,explanation,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
10092,'Complement of Sets',mathematics,10,beginner,1,general,problem_solving,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
5284,'The properties of oxides',mathematics,10,beginner,1,algebra,multiple_choice,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
192,'Curve Sketch',mathematics,10,beginner,1,calculus,problem_solving,True,medium,0.7,0.8,0.6,0.7999999999999999,True,True
193,'Curve Sketch',mathematics,10,beginner,1,calculus|trigonometry,problem_solving,True,medium,0.7,0.8,0.7,0.7999999999999999,True,True
4671,'Afforestation',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7,True,False
4672,'Epidemic and Endemic',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.6,0.8,0.6,0.7999999999999999,True,False
4673,'Cell theory',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7,True,False
11433,'The electronic configurations decide the stability.',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
4674,'Multicellular&nbsp;vs. Unicellular',mathematics,10,beginner,1,general,multiple_choice,False,low,0.6,0.8,0.6,0.7999999999999999,True,False
4675,'Shapes of Cells',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
4676,'Size of Cells',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
4677,'Levels of organization',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
4678,'Growth and Division of Cell',mathematics,10,beginner,1,general,general,False,medium,0.6,0.8,0.6,0.7,True,False
4679,'Structure and Functional of Cell',mathematics,10,beginner,1,calculus,general,False,low,0.6,0.8,0.6,0.7,True,True
4680,'Structure and Functional of Cell',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
194,'Curve Sketch',mathematics,10,beginner,1,general,general,True,medium,0.7999999999999999,0.8,0.6,0.7,True,False
4681,'Cell wall',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
4682,'Endosmosis and Exosmosis',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
4683,'Protoplasm and Cytoplasm',mathematics,10,beginner,1,general,general,False,medium,0.6,0.8,0.6,0.7,True,False
4684,'Endoplasmic reticulum (ER)',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
4685,'Ribosome',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
4686,'Golgi apparatus',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
4687,'Lysosome',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
4688,'Endocytosis and Exocytosis',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
4689,'Mitochondria',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
4690,'Plasmids',mathematics,10,beginner,1,calculus,general,False,medium,0.6,0.8,0.6,0.7,True,True
195,'Geometric Sequences',mathematics,10,beginner,1,general,problem_solving,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
196,'Geometric Sequence',mathematics,10,beginner,1,general,problem_solving,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
197,'Arithmetic Sequence',mathematics,10,beginner,1,general,problem_solving,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
212,'Sequence',mathematics,10,beginner,1,general,problem_solving,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
198,'Arithmetic Sequence',mathematics,10,beginner,1,general,proof,True,low,0.9999999999999999,0.8,0.8,0.7999999999999999,True,False
199,'Sequence',mathematics,10,beginner,1,general,general,True,medium,0.7999999999999999,0.8,0.6,0.7999999999999999,True,False
200,'Infinitive Series',mathematics,10,beginner,1,general,general,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
201,'Increase or decrease',mathematics,10,beginner,1,general,general,True,low,0.9,0.8,0.6,0.7999999999999999,True,False
202,'Recursion',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
203,'Geometric series',mathematics,10,beginner,1,general,general,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
204,'Arithmetic Sequence',mathematics,10,beginner,1,general,proof,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
205,'Arithmetic Sequence',mathematics,10,beginner,1,general,problem_solving,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
206,'Geometric Sequence',mathematics,10,beginner,1,general,problem_solving,True,medium,0.7,0.8,0.6,0.8999999999999999,True,False
207,'Geometric Sequence',mathematics,10,beginner,1,general,problem_solving,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
208,'Sum of the Arithmetic Series',mathematics,10,beginner,1,general,multiple_choice,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
209,'Sum of an infinitive number of terms',mathematics,10,beginner,1,general,problem_solving,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
210,'Sum of the Geometric Sequence',mathematics,10,beginner,1,general,general,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
211,'Geometric Series',mathematics,10,beginner,1,general,general,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
213,'Increasing Sequence',mathematics,10,beginner,1,trigonometry,proof,True,low,0.9,0.8,0.8,0.7999999999999999,True,False
214,'Sigma Notation',mathematics,10,beginner,1,general,general,True,medium,0.9,0.8,0.6,0.7999999999999999,True,False
215,"'Newton Second Law, Two-body problem'",mathematics,10,beginner,1,general,problem_solving,True,medium,0.7,0.8,0.6,0.8999999999999999,True,False
216,'Kinematic Equation for a moving object on a slope',mathematics,10,beginner,1,geometry|trigonometry,multiple_choice,True,medium,0.7,0.8,0.8999999999999999,0.8999999999999999,True,False
217,'A Block on a Ramp with static friction',mathematics,10,beginner,1,geometry|trigonometry,general,False,medium,0.7,0.8,0.7,0.8999999999999999,True,False
218,'Acceleration down a hell',mathematics,10,beginner,1,geometry|trigonometry,multiple_choice,True,medium,0.7,0.8,0.7,0.8999999999999999,True,False
219,'The Sliding Mass on the frozen pond',mathematics,10,beginner,1,general,general,True,medium,0.7,0.8,0.6,0.8999999999999999,True,False
220,'Connected Objects',mathematics,10,beginner,1,general,problem_solving,True,medium,0.7,0.8,0.6,0.8999999999999999,True,False
221,'Two Blocks and a Cord',mathematics,10,beginner,1,trigonometry,problem_solving,True,low,0.7,0.8,0.6,0.8999999999999999,True,False
222,'Car Race',mathematics,10,beginner,1,trigonometry,general,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
223,'Stone projected upward',mathematics,10,beginner,1,trigonometry,general,True,medium,0.7,0.8,0.6,0.8999999999999999,True,False
224,'Stone drop and project',mathematics,10,beginner,1,trigonometry,general,True,medium,0.7,0.8,0.6,0.8999999999999999,True,False
225,'Speed of shadow.',mathematics,10,beginner,1,general,problem_solving,True,low,0.7,0.8,0.6,0.8999999999999999,True,False
226,'A ball projected up a frictionless incline',mathematics,10,beginner,1,trigonometry,problem_solving,True,medium,0.7,0.8,0.8,0.8999999999999999,True,False
227,'Parametric equations path.',mathematics,10,beginner,1,geometry|trigonometry,multiple_choice,True,medium,0.7,0.8,0.8999999999999999,0.8999999999999999,True,False
228,'The ballistic Pendulum',mathematics,10,beginner,1,general,multiple_choice,True,medium,0.7,0.8,0.6,0.8999999999999999,True,False
229,'Centripetal Acceleration',mathematics,10,beginner,1,geometry,multiple_choice,True,low,0.7,0.8,0.6,0.8999999999999999,True,False
230,'Name and symbols',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
231,'Names and Symbols',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
232,'Names and Symbols',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
233,'Names and symbols',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
234,'Acidity or Basicity of Salt',mathematics,10,beginner,1,algebra,general,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
236,'Calculating Molar Solubility from Ksp',mathematics,10,beginner,1,general,multiple_choice,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
235,'Acidity or Basicity of Salt',mathematics,10,beginner,1,algebra,general,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
237,'Cations and Anions',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
238,'Names and Valences of Common Ions',mathematics,10,beginner,1,general,general,False,low,0.6,0.8,0.6,0.7,True,False
239,'Rolling object',mathematics,10,beginner,1,trigonometry,general,True,high,0.9999999999999999,0.8,0.6,0.8999999999999999,True,False
240,'Measurement',mathematics,10,beginner,1,trigonometry|statistics,general,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
241,'Moment of inertia of a thin uniform disc',mathematics,10,beginner,1,general,problem_solving,True,medium,0.7,0.8,0.6,0.8999999999999999,True,False
242,'Significant figure',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
243,'Significant figures and error',mathematics,10,beginner,1,algebra|trigonometry,multiple_choice,True,low,0.7,0.8,0.7,0.7999999999999999,True,False
9406,'Measuring instrument',mathematics,10,beginner,1,general,general,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
244,'Measuring instrument',mathematics,10,beginner,1,general,general,True,medium,0.9,0.8,0.6,0.7999999999999999,True,False
9407,'Most precise&nbsp;measurement',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9408,'Most precise&nbsp;measurement',mathematics,10,beginner,1,statistics,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
245,'Most precise&nbsp;measurement',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
246,'Measurement error',mathematics,10,beginner,1,general,problem_solving,True,low,0.8,0.6000000000000001,0.6,0.7999999999999999,True,False
9410,'Dimensions',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
9411,'Dimensions',mathematics,10,beginner,1,general,general,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
247,'Dimensions',mathematics,10,beginner,1,general,general,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
9412,'Dimension method',mathematics,10,beginner,1,trigonometry,general,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
248,'Dimension method',mathematics,10,beginner,1,trigonometry,general,True,low,0.9,0.8,0.6,0.7999999999999999,True,False
9413,'Free falls',mathematics,10,beginner,1,trigonometry,multiple_choice,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
249,'Average Speed',mathematics,10,beginner,1,trigonometry,multiple_choice,True,low,0.7,0.8,0.6,0.8999999999999999,True,False
250,'Distance covered by the particle',mathematics,10,beginner,1,trigonometry,multiple_choice,True,low,0.7,0.8,0.6,0.8999999999999999,True,False
251,'A girl walks up an escalator.',mathematics,10,beginner,1,general,general,True,low,0.7,0.8,0.6,0.8999999999999999,True,False
252,'Free falls',mathematics,10,beginner,1,general,general,True,medium,0.9,0.8,0.6,0.7999999999999999,True,False
9414,'Gravity above earth',mathematics,10,beginner,1,general,general,True,low,0.7,0.8,0.6,0.8999999999999999,True,False
253,'The body is projected downwards',mathematics,10,beginner,1,geometry|trigonometry,general,True,low,0.7,0.8,0.8999999999999999,0.7999999999999999,True,False
254,'Acceleration of a body falling',mathematics,10,beginner,1,general,general,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
255,'Gravity above earth',mathematics,10,beginner,1,trigonometry,multiple_choice,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
9415,'Force on a particle',mathematics,10,beginner,1,general,general,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
256,'Force on a particle',mathematics,10,beginner,1,trigonometry,general,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
257,"'Average speed, acceleration'",mathematics,10,beginner,1,general,problem_solving,True,medium,0.7,0.8,0.6,0.7999999999999999,True,False
9416,"'Average speed, acceleration'",mathematics,10,beginner,1,general,multiple_choice,True,low,0.7,0.8,0.6,0.7999999999999999,True,False
258,'Graph of Polynomial',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
259,'Sum Rules',mathematics,10,beginner,1,general,general,True,medium,0.6,0.8,0.6,0.7,True,False
260,'Differentiation Rules',mathematics,10,beginner,1,calculus,general,True,medium,0.6,0.8,0.6,0.7,True,True
261,'Quotient Rule',mathematics,10,beginner,1,general,general,True,low,0.6,0.8,0.6,0.7,True,False
262,'Chain Rule',mathematics,10,beginner,1,general,proof,True,medium,0.6,0.8,0.8,0.7,True,False
263,'Power Rule',mathematics,10,beginner,1,general,proof,True,medium,0.6,0.8,0.8,0.7,True,False
264,'Exponential and Logarithmic',mathematics,10,beginner,1,calculus,general,True,low,0.9,0.8,0.6,0.7999999999999999,True,True
265,'Trigonometric Function',mathematics,10,beginner,1,calculus|trigonometry,general,True,low,0.9,0.8,0.7,0.7999999999999999,True,True
266,'Inverse Trigonometric Functions',mathematics,10,beginner,1,calculus|trigonometry,general,True,medium,0.9,0.8,0.7,0.7999999999999999,True,True
267,'Hyperbolic Functions',mathematics,10,beginner,1,calculus|trigonometry,general,True,low,0.9,0.8,0.7,0.8999999999999999,True,True
268,'Inverse Hyperbolic Functions',mathematics,10,beginner,1,calculus|trigonometry,general,True,medium,0.9,0.8,0.7,0.8999999999999999,True,True
269,"'A derivative of sinx, cosx and tanx'",mathematics,10,beginner,1,calculus|trigonometry,general,True,medium,0.6,0.8,0.7,0.7999999999999999,True,True
270,"'Rational, Fractional Equation'",mathematics,10,beginner,1,algebra,problem_solving,True,low,0.7999999999999999,0.8,0.6,0.7999999999999999,True,False
271,"'Rational, Fractional Equation'",mathematics,10,beginner,1,algebra,problem_solving,True,low,0.7999999999999999,0.8,0.6,0.7999999999999999,True,False
275,"'Rational, Fractional Equation'",mathematics,10,beginner,1,algebra,problem_solving,True,medium,0.7999999999999999,0.8,0.6,0.7999999999999999,True,False
272,"'Rational, Fraction Equation'",mathematics,10,beginner,1,algebra,problem_solving,True,low,0.7999999999999999,0.8,0.6,0.7999999999999999,True,False
273,"'Rational, Fractional Equation'",mathematics,10,beginner,1,algebra,problem_solving,True,low,0.7999999999999999,0.8,0.6,0.7999999999999999,True,False
274,"'Rational, Fractional Equations'",mathematics,10,beginner,1,algebra,problem_solving,True,low,0.9,0.8,0.6,0.7999999999999999,True,False
276,"'Rational, Fractional Equation'",mathematics,10,beginner,1,algebra,problem_solving,True,low,0.9,0.8,0.6,0.7999999999999999,True,False
277,"'Complex Number, Fractional Equation'",mathematics,10,beginner,1,trigonometry,general,True,medium,0.9,0.8,0.6,0.8999999999999999,True,False
278,"'Rational, Fractional, Identical Equation'",mathematics,10,beginner,1,general,problem_solving,True,low,0.9,0.8,0.6,0.7999999999999999,True,False
279,"'Rational, Fractional, Identical Equation,&nbsp;Discriminant'",mathematics,10,beginner,1,general,problem_solving,True,medium,0.9,0.8,0.6,0.7999999999999999,True,False
280,'Radical Equation',mathematics,10,beginner,1,algebra,problem_solving,True,low,0.7999999999999999,0.8,0.6,0.7999999999999999,True,False
5916,'Cardinal number',mathematics,10,beginner,1,trigonometry|number_theory,problem_solving,False,low,0.7,0.8,0.7,0.8999999999999999,True,False
281,"'Radical Equation, Discriminant'",mathematics,10,beginner,1,general,problem_solving,True,medium,0.7999999999999999,0.8,0.7,0.7999999999999999,True,False
